energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.483,0.202,122.863,0.0542,0.15,0.0265,4,0.705,1,181786,-12.209,0.713,1,Junior Wells,She's A Sweet One,50,0
0.913,0.158,187.552,0.152,0.415,0.000496,3,0.663,5,245760,-4.681,0.805,0,Anurag Kulkarni,Ramuloo Ramulaa - Duet,58,0
0.511,0.116,136.936,0.175,0.497,1.77e-05,4,0.72,10,270000,-8.953,0.32,1,Jall,Coisas Da Idade,39,0
0.577,0.145,200.008,0.134,0.134,0.000397,5,0.567,8,205893,-7.833,0.719,0,Rema,Ginger Me,26,0
0.944,0.53,160.032,0.0676,0.111,0.0,4,0.631,2,164651,-2.632,0.581,0,Thiago Brava,Predador (Ao Vivo),58,0
0.683,0.409,135.944,0.0719,0.479,0.0,4,0.827,11,173892,-5.113,0.85,0,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,75,0
0.451,0.141,90.965,0.0284,0.852,0.06,4,0.629,6,178827,-9.974,0.681,1,Charlie Cunningham,You Sigh,0,0
0.493,0.307,134.77,0.0427,0.798,0.00355,4,0.506,8,644013,-7.759,0.584,1,John Coltrane,Blue Train - Remastered 2003,57,0
0.823,0.104,149.994,0.115,0.132,0.0,4,0.725,6,201773,-3.868,0.958,0,SEVENTEEN,Left & Right,77,0
0.224,0.139,101.94,0.067,0.354,0.000701,4,0.692,10,209711,-15.847,0.169,0,Gabz,Insegurança,35,0
0.24,0.107,103.818,0.0514,0.871,0.00287,4,0.38,1,277677,-12.544,0.172,1,Phoebe Bridgers,Moon Song,64,0
0.64,0.0848,98.036,0.0425,0.0384,0.0,4,0.854,9,203136,-3.684,0.486,0,Aastha Gill,Hermosa (feat. D Soldierz),46,0
0.832,0.106,190.986,0.297,0.271,0.000182,4,0.626,10,172107,-6.238,0.855,0,Awich,Shook Shook,51,0
0.575,0.687,109.009,0.0637,0.0364,0.00458,4,0.664,6,281035,-13.538,0.517,0,Tiago Iorc,Tangerina - Ao Vivo,63,0
0.157,0.11,123.276,0.0379,0.956,6.89e-05,4,0.57,1,176959,-12.813,0.515,1,Langhorne Slim,Life Is Confusing - Recorded at Sound Stage Studios Nashville,45,0
0.708,0.336,152.013,0.0481,0.651,0.0,4,0.57,11,187834,-6.353,0.581,1,Chininha,Camisa de Força,58,0
0.264,0.0936,80.162,0.0616,0.71,0.0,4,0.586,10,186000,-12.856,0.21,1,Agnes Nunes,Cida,63,0
0.93,0.0499,125.999,0.0835,0.00882,0.819,4,0.815,3,232381,-3.039,0.662,0,Urbøi,Infected,45,0
0.153,0.103,110.872,0.0436,0.924,0.00114,4,0.711,5,181421,-18.078,0.233,0,Sunny War,She Just Don't Care,37,0
0.824,0.318,172.006,0.0851,0.485,0.0,4,0.77,1,178605,-6.491,0.49,0,Badshah,Proper Patola,65,0
0.973,0.071,100.292,0.202,0.516,0.0,5,0.692,11,165600,-1.154,0.568,1,Gloria Groove,Coisa Boa,63,0
0.472,0.11,115.359,0.0263,0.499,0.017,4,0.569,4,229800,-10.222,0.326,1,Eddie Berman,Easy Rider,0,0
0.582,0.0535,89.893,0.208,0.594,0.0,4,0.641,1,216853,-8.08,0.756,0,Lucas e Orelha,Se Você Acreditar,47,0
0.954,0.0321,125.004,0.0474,0.00226,0.453,4,0.695,4,355680,-3.548,0.536,0,Cato Anaya,Felicidad - Colombian Mix,37,0
0.97,0.288,126.004,0.0987,0.0187,0.166,4,0.633,0,199286,-3.673,0.601,1,JUNGLEBOY,Pa Dentro,41,0
0.591,0.108,130.0,0.0747,0.251,0.000696,4,0.936,8,178000,-6.849,0.204,1,Tribo da Periferia,O Tanque,58,0
0.776,0.136,193.936,0.121,0.153,1.08e-06,4,0.583,8,194587,-5.102,0.643,0,Tiwa Savage,Dangerous Love,58,0
0.563,0.106,129.987,0.317,0.0826,0.115,4,0.941,6,157333,-7.71,0.563,0,Papá Kumbé,Baile Muerto,40,0
0.0508,0.147,77.018,0.033,0.988,0.0922,3,0.33,11,192867,-22.43,0.054,1,Billie Holiday,Strange Fruit,0,0
0.232,0.107,111.023,0.0316,0.951,0.104,4,0.502,2,169805,-14.538,0.337,1,Joshua Burnside,Whiskey Whiskey,55,0
0.932,0.117,119.965,0.156,0.0156,0.0,4,0.641,9,207252,-4.877,0.253,1,GFRIEND,Apple,72,0
0.865,0.0884,128.062,0.112,0.163,0.000379,4,0.861,1,223329,-4.242,0.72,1,Shyam Viswanathan,Malto Kithapuleh,28,0
0.497,0.718,127.317,0.0382,0.74,0.0,4,0.647,9,239000,-8.659,0.577,1,Leandro Borges,Deus e Eu - Ao Vivo,59,0
0.562,0.288,74.994,0.287,0.338,8.78e-05,4,0.72,2,151603,-13.885,0.454,0,Narcy,N95,27,0
0.514,0.197,67.006,0.0745,0.417,0.0,4,0.669,8,168160,-9.878,0.557,1,Lagum,Reggae Bom,60,0
0.719,0.148,94.988,0.0325,0.702,0.097,4,0.615,6,218787,-8.194,0.678,0,Big Red Machine,I Won't Run From It,54,0
0.412,0.18,106.011,0.0269,0.55,0.278,4,0.751,4,264054,-9.246,0.308,0,Malak,Can't Catch an Emotion,36,0
0.776,0.156,134.043,0.031,0.598,3.6e-06,4,0.741,6,214030,-3.527,0.889,0,Ponto De Equilíbrio,Familia Ponto,46,0
0.785,0.333,144.053,0.0512,0.0201,0.0,4,0.637,9,175066,-3.382,0.923,0,blackbear,i feel bad,74,0
0.516,0.15,85.085,0.0238,0.165,0.0,4,0.55,3,163177,-6.0,0.328,1,grandson,Whole Lotta (Text Voter XX to 40649),23,0
0.887,0.0903,125.229,0.147,0.0457,0.0207,4,0.552,1,131204,-3.812,0.783,1,Tiësto,Acordeão,55,0
0.796,0.0366,133.01,0.115,0.000411,0.00287,4,0.747,9,192434,-5.359,0.928,1,Disclosure,My High (Edit),66,0
0.348,0.303,144.088,0.364,0.359,0.0,4,0.808,7,158924,-9.16,0.806,1,Dougie Knight,Tempo,30,0
0.786,0.0788,159.987,0.0645,0.0254,0.0,4,0.653,8,150844,-7.414,0.95,1,Kika Boom,Som Legal,44,0
0.662,0.351,147.957,0.0497,0.817,0.0,4,0.604,1,214445,-6.064,0.868,0,Ludmilla,Não é por maldade,65,0
0.478,0.0813,100.04,0.111,0.0601,7.16e-06,4,0.478,5,297502,-8.884,0.117,1,Hikaru Utada,Time,61,0
0.352,0.111,199.265,0.0312,0.95,0.00256,4,0.329,8,120171,-10.112,0.294,0,Marcos Almeida,Quando A Gente Voltar,38,0
0.279,0.0801,116.159,0.0419,0.929,0.000116,4,0.519,8,239093,-11.821,0.4,1,Kaia Kater,Saint Elizabeth,39,0
0.235,0.12,92.388,0.0542,0.144,0.00597,4,0.733,0,169152,-17.553,0.671,1,Neil Young,Try,46,0
0.654,0.144,119.989,0.0611,0.0103,0.0644,4,0.914,7,154218,-6.761,0.42,1,Dillon Francis,You Do You,25,0
0.502,0.0705,171.804,0.0699,0.646,1.03e-06,4,0.684,2,203293,-8.403,0.783,0,Rhiannon Giddens,Better Get It Right the First Time,41,0
0.715,0.0938,91.803,0.339,0.279,0.0,4,0.789,9,222378,-3.804,0.907,0,Haikaiss,Pra Te Convencer,58,0
0.619,0.0784,71.742,0.0439,0.131,4.24e-05,4,0.643,6,256466,-7.111,0.466,0,Fantastic Negrito,How Long?,51,0
0.205,0.122,128.315,0.0577,0.983,0.893,4,0.492,9,310055,-8.488,0.109,0,Mal Waldron,All Alone,56,0
0.711,0.0923,104.849,0.187,0.228,0.288,4,0.728,1,164571,-8.315,0.712,0,Oxlade,AWAY,60,0
0.799,0.0898,160.987,0.0357,0.0861,0.0388,4,0.601,6,240360,-7.069,0.688,0,Darlingside,Ocean Bed,51,0
0.168,0.198,123.419,0.0442,0.637,0.358,4,0.392,10,277800,-22.249,0.292,1,Dave Holland Quartet,Conference Of The Birds,0,0
0.0891,0.0966,100.523,0.0643,0.946,0.924,4,0.558,2,243773,-17.633,0.13,0,Bud Powell,Polka Dots And Moonbeams - Remastered,42,0
0.712,0.105,93.029,0.0727,0.095,0.0,4,0.826,11,160768,-5.219,0.49,0,Maninder Buttar,Ik Tera,64,0
0.684,0.0942,170.187,0.119,0.132,0.0,4,0.819,6,137125,-7.169,0.959,0,Felipe Original,Hit Contagiante,71,0
0.666,0.0854,139.987,0.0446,0.193,0.0,4,0.664,8,210560,-2.203,0.405,1,Red Velvet,Psycho,80,0
0.433,0.151,82.52,0.0247,0.689,0.000195,3,0.477,11,156653,-6.473,0.611,0,Etta James,I'd Rather Go Blind,68,0
0.597,0.105,179.87,0.129,0.181,0.00217,4,0.599,9,165917,-8.981,0.247,0,Azira,Habiba Mashup #1,45,0
0.519,0.162,117.005,0.102,0.837,0.00246,4,0.621,11,167267,-13.328,0.775,0,Jimmy Rogers,Walking By Myself,48,0
0.794,0.19,123.351,0.0599,0.00784,0.000614,4,0.371,7,210968,-6.77,0.284,0,Double MZK,Circles,57,0
0.606,0.132,150.0,0.0267,0.513,0.0391,4,0.563,11,248253,-8.159,0.425,1,Villagers,A Trick of the Light,47,0
0.547,0.0967,149.951,0.15,0.551,0.0,4,0.636,5,211200,-8.916,0.456,0,Mc Davi,Tudo No Privê,51,0
0.436,0.135,84.804,0.139,0.112,0.0,4,0.636,7,190185,-9.524,0.331,1,Lorde,Royals,10,0
0.427,0.0839,139.532,0.0664,0.841,0.0,4,0.472,7,221143,-9.693,0.692,0,Orochi,Amor de Fim de Noite,72,0
0.73,0.179,151.594,0.0362,0.219,0.144,4,0.56,1,194667,-5.69,0.963,1,Professor Longhair,Big Chief - Remastered,49,0
0.56,0.105,138.038,0.0635,0.398,0.00194,4,0.87,2,267949,-10.117,0.951,1,Tribo De Jah,Homem da Babilônia,41,0
0.219,0.319,99.542,0.0305,0.837,0.0112,4,0.57,3,219134,-14.433,0.263,1,Gustavo Bertoni,Be Here Now,52,0
0.394,0.776,144.683,0.0481,0.81,0.0138,3,0.394,0,269456,-11.11,0.359,1,Rachel Sermanni,What Can I Do,38,0
0.619,0.0781,170.004,0.124,0.799,0.0,4,0.794,3,194823,-5.779,0.765,0,Mc Henny,Virgem,65,0
0.481,0.106,82.017,0.0304,0.798,0.0,4,0.561,11,187292,-7.433,0.496,1,Eylie,Stay,37,0
0.293,0.112,82.745,0.0385,0.828,0.179,4,0.571,0,480000,-11.914,0.23,0,Jackie McLean,Yams,45,0
0.709,0.131,91.169,0.32,0.0598,0.0,4,0.805,11,363051,-6.746,0.767,0,Marginal Supply,Marginais Boombap 2,55,0
0.543,0.104,113.98,0.0385,0.581,0.00389,4,0.825,4,206316,-6.249,0.898,1,Maleek Berry,Konnect,43,0
0.335,0.185,101.784,0.0348,0.514,6.82e-05,4,0.658,6,178623,-11.066,0.113,0,Jhama,Ouro,39,0
0.481,0.1,74.951,0.0282,0.585,0.0,4,0.463,7,307213,-5.895,0.12,1,Julia Vitória,De Dentro pra Fora,0,0
0.714,0.0907,133.899,0.0485,0.0845,0.0,4,0.605,1,238600,-6.835,0.28,1,Fujii Kaze,優しさ,60,0
0.546,0.136,163.025,0.295,0.0496,0.0,4,0.805,5,200221,-4.888,0.386,0,DJ Khaled,POPSTAR (feat. Drake),62,0
0.627,0.0827,151.778,0.304,0.309,0.0,4,0.567,1,186513,-6.671,0.536,0,MC Du Black,50 Tons,70,0
0.567,0.0907,141.345,0.0333,0.0581,0.00143,4,0.556,9,227751,-11.426,0.858,0,The Allman Brothers Band,Trouble No More,51,0
0.535,0.0903,144.548,0.0305,0.73,0.00414,3,0.487,8,379000,-8.47,0.591,0,Horace Silver,Serenade To A Soul Sister - Remastered,49,0
0.914,0.0857,129.991,0.0512,0.274,0.0,4,0.733,10,173538,-1.993,0.808,0,Ruxell,"Paz, Amor e Grave",50,0
0.7,0.16,108.015,0.0368,0.74,0.00235,4,0.796,7,251238,-5.799,0.547,0,Kelvyn Boy,Momo - Mobile Money,44,0
0.505,0.217,99.993,0.0376,0.0482,0.0,4,0.803,11,156971,-8.45,0.757,1,PEU,Dançar,40,0
0.844,0.97,101.984,0.0578,0.697,0.0,4,0.613,0,195614,-6.091,0.523,1,Bom Gosto,Curtir a Vida - Ao Vivo,56,0
0.491,0.108,128.923,0.0379,0.585,9.53e-06,4,0.704,1,191000,-8.37,0.532,0,Camila Zasoul,Outra Vez,36,0
0.885,0.105,160.087,0.122,0.0436,2.8e-05,4,0.78,7,184521,-3.745,0.808,1,NiziU,Make you happy,73,0
0.625,0.204,103.355,0.0436,0.492,0.000418,4,0.633,0,147800,-10.951,0.841,1,Otis Rush,Working Man,51,0
0.845,0.117,84.948,0.0662,5.3e-05,0.0,4,0.325,1,216495,-4.941,0.312,1,Bad/Love,DMU,47,0
0.89,0.16,140.016,0.117,0.233,8.12e-06,4,0.838,1,191287,-4.165,0.962,0,Armário de Saia,Toma Conta,34,0
0.615,0.17,111.031,0.0257,0.363,1.01e-05,3,0.702,7,259058,-5.811,0.568,1,Wilson Sideral,Essas Canções de Amor (Não Reclamo),46,0
0.742,0.297,180.066,0.322,0.0903,0.0,4,0.58,8,190000,-4.265,0.685,0,Khan Bhaini,2 Cheene,54,0
0.613,0.11,96.041,0.196,0.065,0.0,4,0.699,6,200000,-7.759,0.261,0,Kiaz,Cê Tá Bem,49,0
0.561,0.108,99.864,0.335,0.596,0.0,3,0.862,8,188388,-5.703,0.541,1,MC Ingryd,Vem Me Satisfazer,75,0
0.718,0.116,135.065,0.0569,0.116,1.45e-05,4,0.627,11,234213,-4.039,0.488,1,Matt and Kim,Fall To Pieces,0,0
0.533,0.322,95.013,0.0609,0.111,0.0,4,0.766,8,197053,-10.569,0.389,0,Junior Lord,Melanina (Black Session),38,0
0.633,0.127,171.939,0.117,0.0779,0.000125,4,0.647,2,215723,-7.726,0.535,1,Badshah,Interstellar,48,0
0.349,0.0727,130.204,0.522,0.272,0.0,4,0.893,7,240666,-5.956,0.499,1,MC Bruna Alves,"Me Desculpa Pai, Me Desculpa Mãe (feat. Dj Digo Beat) - Remix Digo Beat",69,0
0.293,0.372,133.075,0.0483,0.578,0.00253,4,0.834,9,216980,-11.561,0.524,1,Armandinho,Vou Pro Mar Iemanjá,52,0
0.72,0.0874,99.327,0.0363,0.0015,0.0132,4,0.607,1,241738,-6.114,0.315,0,Avatar,Colossus,52,0
0.384,0.114,140.057,0.0318,0.661,0.0,4,0.455,7,226240,-8.114,0.154,1,Isadora Pompeo,História,57,0
0.939,0.119,108.078,0.0786,5.93e-06,0.489,4,0.492,0,270200,-6.355,0.0688,0,Kataklysm,The Killshot,49,0
0.209,0.105,111.124,0.0328,0.686,0.0,3,0.436,0,242493,-11.428,0.198,1,Caroline Spence,Mint Condition,43,0
0.657,0.118,115.989,0.0668,0.179,4.29e-06,4,0.736,0,164885,-7.512,0.548,1,Imanbek,I'm Just Feelin' (Du Du Du),78,0
0.655,0.109,189.884,0.144,0.311,0.00241,4,0.591,6,193119,-8.463,0.708,0,Rael,Rouxinol,0,0
0.937,0.789,105.975,0.0827,0.03,0.000407,4,0.735,4,190391,-4.325,0.666,0,Ludmilla,Solta a batida - Ao vivo,45,0
0.756,0.0685,99.988,0.0326,0.00946,0.013,4,0.654,1,239120,-4.46,0.865,1,ヨルシカ,盗作,57,0
0.727,0.157,92.259,0.0365,0.00401,0.86,4,0.616,1,173267,-8.176,0.54,0,Fugazi,Waiting Room,63,0
0.191,0.106,134.853,0.0299,0.947,0.00602,4,0.622,10,233333,-11.141,0.293,1,The Avett Brothers,Victory,60,0
0.913,0.222,130.425,0.0343,6.59e-05,0.267,4,0.47,7,145533,-10.196,0.977,1,Minutemen,Corona,52,0
0.954,0.115,137.995,0.124,0.345,5.21e-05,4,0.845,8,160396,-3.656,0.63,0,Ludmilla,Verdinha,70,0
0.151,0.116,136.356,0.0373,0.705,0.00136,4,0.517,0,562640,-17.266,0.21,1,Miles Davis,So What,61,0
0.703,0.295,149.476,0.192,0.169,0.0,4,0.463,1,157821,-7.547,0.945,1,Kako,Pancadão,36,0
0.398,0.197,110.107,0.416,0.531,0.0,4,0.754,11,233455,-11.619,0.641,0,MB,Cosa Nostra,36,0
0.701,0.0513,99.984,0.0944,0.0165,0.00365,4,0.839,9,136200,-6.029,0.273,1,R3HAB,Bésame (I Need You) (with TINI & Reik),71,0
0.748,0.172,87.981,0.0822,0.461,0.0,4,0.696,1,420000,-4.747,0.494,0,Pineapple StormTv,Poesia Acústica - Paris,72,0
0.234,0.116,95.023,0.029,0.848,7.72e-06,4,0.687,9,155352,-12.559,0.339,1,Humbird,Pharmakon,58,0
0.325,0.0784,168.342,0.0565,0.528,0.0,3,0.641,6,120308,-7.314,0.591,0,Nicolas Candido,Correr Atrás,34,0
0.98,0.103,200.054,0.236,0.000305,0.00482,4,0.352,6,262462,-3.451,0.149,1,Another Day's Armor,Underneath,53,0
0.921,0.166,96.042,0.0705,0.0115,0.0,4,0.612,0,166893,-5.338,0.674,1,The Mowgli's,I'm Good,60,0
0.817,0.834,108.084,0.0511,0.393,0.0,4,0.554,10,210461,-5.522,0.488,1,Henrique & Juliano,Se Eu Fosse Você - Ao Vivo,72,0
0.908,0.367,127.073,0.305,0.179,0.0,4,0.695,2,250567,-2.475,0.84,1,Creepy Nuts,サントラ,59,0
0.74,0.191,106.007,0.0436,0.26,0.0,4,0.646,2,205472,-9.077,0.533,0,RIKA,Left To Love,54,0
0.706,0.195,119.447,0.0484,0.0171,0.0867,4,0.55,7,231707,-8.002,0.36,1,Siouxsie and the Banshees,Happy House,0,0
0.293,0.0891,100.049,0.031,0.917,0.00284,4,0.648,11,228587,-12.386,0.44,1,Fernanda Takai,O Amor Em Tempos de Cólera,41,0
0.833,0.477,98.034,0.1,0.0102,0.0,4,0.662,1,223831,-3.018,0.404,0,Snakehips,Lie for You (feat. A Boogie Wit Da Hoodie & Davido),59,0
0.756,0.11,96.005,0.155,0.302,0.00201,4,0.761,11,133880,-5.388,0.54,0,Mishaal,I Don't Wanna Wait For Summer,55,0
0.456,0.136,124.144,0.0308,0.55,0.0,4,0.545,0,386613,-5.584,0.254,1,Livres Para Adorar,Vai Valer A Pena,0,0
0.699,0.142,167.993,0.063,0.688,0.0,4,0.615,4,198847,-5.5,0.464,0,Luccas Carlos,NADA FÁCIL,62,0
0.626,0.106,126.877,0.0385,0.0274,0.00395,4,0.427,8,219587,-11.821,0.743,1,Stevie Ray Vaughan,Pride and Joy,66,0
0.539,0.0644,185.731,0.0399,0.00096,0.00223,3,0.326,10,262499,-6.862,0.217,0,Evanescence,Wasted On You,55,0
0.528,0.972,111.941,0.0554,0.197,0.0,4,0.459,7,262424,-8.363,0.299,1,Gal Costa,Motor - Ao Vivo,34,0
0.246,0.136,110.1,0.0302,0.696,0.00463,4,0.545,9,232800,-11.65,0.0986,1,Rosie Carney,when i look at you.,58,0
0.28,0.344,78.352,0.0653,0.466,9.83e-05,4,0.533,1,199413,-12.809,0.61,1,Duke Ellington,Jack the Bear,50,0
0.591,0.125,129.983,0.0268,0.607,4.63e-06,3,0.612,11,207732,-8.441,0.472,1,Gisele De Santi,Espera,30,0
0.544,0.0902,161.999,0.147,0.423,0.000189,4,0.789,6,185185,-7.571,0.849,1,Dounia,Best Bad Influence,45,0
0.807,0.0904,159.859,0.213,0.113,9.28e-06,4,0.796,0,177750,-2.587,0.517,0,Mc Pierre,Cabaré,70,0
0.764,0.287,85.98,0.0414,0.373,0.0014,4,0.5,9,197597,-7.571,0.683,1,Hiss Golden Messenger,I Need a Teacher,57,0
0.828,0.686,124.895,0.0727,0.16,0.0,4,0.716,11,190950,-4.375,0.806,1,Yasmin Santos,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,72,0
0.409,0.108,155.575,0.183,0.636,0.0496,4,0.342,9,187788,-11.776,0.382,1,Rhita Nattah,Not the Same,38,0
0.6,0.119,109.974,0.152,0.255,3.65e-06,4,0.824,11,178566,-6.262,0.291,1,Junior Lord,Lance,7,0
0.526,0.105,80.709,0.29,0.829,0.0,1,0.443,5,167040,-8.013,0.464,0,Lontraz,Alucinado,28,0
0.422,0.128,123.237,0.112,0.697,0.0,4,0.663,7,259260,-8.706,0.604,0,Pk,Acabou (Papasessions #5) [feat. CALIFFA],62,0
0.46,0.092,75.708,0.0575,0.767,0.0021,4,0.628,10,183107,-6.764,0.677,1,Chimarruts,Do Lado de Cá,63,0
0.856,0.397,170.106,0.0562,0.00687,2.48e-06,4,0.723,1,136844,-5.596,0.688,1,Pabllo Vittar,Parabéns,63,0
0.972,0.351,110.054,0.0405,0.15,0.00337,4,0.8,10,177383,-2.053,0.694,0,Tony Kakkar,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",64,0
0.741,0.117,117.031,0.0311,0.0874,0.147,4,0.525,10,252280,-5.643,0.179,1,Kasabian,Fire,66,0
0.992,0.754,130.23,0.229,0.371,0.0,4,0.387,0,266329,-0.452,0.436,0,Lia Clark,Chifrudo (Ao Vivo),42,0
0.611,0.114,178.191,0.0348,0.0226,0.435,3,0.294,2,166400,-6.268,0.567,1,Elmore James,The Sky Is Crying,54,0
0.553,0.0878,122.313,0.0371,0.644,0.896,4,0.573,7,216753,-11.031,0.567,1,Nick Mulvey,Punta Cometa - Dancing For The Answers Alt Version,53,0
0.957,0.742,180.08,0.124,5.4e-05,0.102,4,0.326,10,183000,-7.69,0.462,1,Emmure,Uncontrollable Descent,40,0
0.722,0.0974,97.077,0.0873,0.451,0.0,4,0.752,9,174433,-2.788,0.461,1,Karin Hils,Nossa Lei,30,0
0.684,0.923,108.138,0.0527,0.627,0.0,4,0.668,1,187986,-5.937,0.7,1,Henrique & Juliano,Liberdade Provisória,78,0
0.842,0.0668,90.021,0.0513,0.267,0.0,4,0.75,9,183500,-6.437,0.85,0,Tiiwtiiw,Folle de lui,48,0
0.939,0.0774,93.416,0.0512,0.00673,4.85e-06,4,0.451,5,204200,-2.82,0.448,0,Kaiser Chiefs,Ruby,0,0
0.381,0.329,110.077,0.0408,0.792,0.00269,4,0.789,0,257091,-10.076,0.703,1,chelmico,milk,49,0
0.702,0.757,145.76,0.0537,0.793,0.0,4,0.554,2,177843,-7.57,0.636,1,Guga Nandes,Reticências - Ao Vivo,54,0
0.549,0.107,119.975,0.498,0.12,0.0,4,0.811,3,176200,-7.419,0.459,0,Sidoka,Qq cê tá insinuando,66,0
0.206,0.0906,92.836,0.0307,0.883,0.000178,3,0.222,0,188277,-16.684,0.0786,1,Eddie Vedder,River Cross - One World: Together At Home,45,0
0.316,0.119,123.797,0.0329,0.252,0.0,4,0.446,9,425800,-10.864,0.116,1,Ministério Zoe,Aquieta Minh'alma,68,0
0.134,0.115,149.207,0.0321,0.885,0.0,3,0.415,5,181277,-13.897,0.563,1,OUTROEU,Velha Infância - Acústico,55,0
0.753,0.0891,122.656,0.0395,0.142,0.00824,4,0.502,11,367533,-9.625,0.927,0,Son Seals,Sadie,46,0
0.152,0.0942,132.613,0.039,0.951,0.0,4,0.643,7,246245,-8.003,0.214,1,Joseph,Fighter,35,0
0.664,0.111,107.975,0.041,0.0426,0.0817,4,0.699,6,308467,-10.69,0.166,0,Azana,Buyela Ekhaya,42,0
0.461,0.108,137.909,0.0276,0.183,2.97e-05,4,0.406,9,343000,-9.439,0.166,1,Heloisa Rosa,Yeshua - Ao Vivo,0,0
0.759,0.345,160.137,0.0368,0.0111,5.42e-06,3,0.397,11,186522,-8.791,0.562,0,General Bonimores,Minha Falta,34,0
0.68,0.74,135.924,0.0356,0.328,0.0286,4,0.54,9,221799,-11.112,0.636,1,Los Hermanos,O Vento - Ao Vivo,46,0
0.673,0.982,126.782,0.0371,0.489,0.0,4,0.531,6,244536,-5.173,0.563,0,Péricles,"Melhor Eu Ir, ao Vivo na Fonte Nova",63,0
0.742,0.256,105.04,0.0327,0.00286,0.00105,4,0.605,4,271160,-4.363,0.47,0,The Rolling Stones,Anybody Seen My Baby? - Remastered,59,0
0.518,0.0704,200.09,0.296,0.337,0.0,4,0.629,5,146520,-10.521,0.668,0,Maty,Boca,44,0
0.709,0.763,117.582,0.129,0.611,0.0,4,0.552,8,157186,-5.435,0.528,1,Guilherme & Benuto,3 Batidas - Ao Vivo,77,0
0.858,0.38,127.978,0.123,0.0682,0.0,4,0.747,2,194413,-3.379,0.779,1,Solar,Spit it out,68,0
0.583,0.305,96.284,0.0643,0.592,0.0,4,0.528,7,495373,-8.776,0.671,0,Dexter Gordon,A Night In Tunisia - Remastered,45,0
0.727,0.136,169.987,0.123,0.0736,0.0,4,0.416,0,183529,-5.247,0.647,1,Khaled,Delali,62,0
0.41,0.144,149.948,0.0734,0.722,0.0,3,0.676,7,222041,-10.014,0.62,0,ANAVITÓRIA,Perdoa,59,0
0.841,0.0836,121.022,0.0548,0.199,0.000395,4,0.636,2,217239,-1.927,0.506,0,CHUNG HA,Stay Tonight,72,0
0.754,0.241,153.962,0.204,0.086,1.32e-06,4,0.688,7,229678,-4.397,0.594,1,Marcelo Falcão,Quando você olhar pra mim,46,0
0.617,0.0919,135.959,0.0337,0.464,0.0,4,0.539,0,275110,-7.271,0.25,1,Elizeu Alves,Sou Casa (Ao Vivo),63,0
0.811,0.0993,126.99,0.0319,0.000644,0.0923,4,0.587,6,242238,-7.378,0.489,1,Take Me Home,My Home Away from Home,0,0
0.11,0.174,57.312,0.0405,0.951,0.721,4,0.417,5,313440,-16.504,0.22,0,Sonny Rollins,"He's Younger Than You Are - From ""Alfie"" Score",34,0
0.903,0.0682,150.009,0.045,0.178,0.0,4,0.549,1,201773,-1.483,0.513,0,NCT DREAM,Ridin',72,0
0.905,0.136,153.398,0.054,0.00172,0.0104,4,0.542,9,203347,-5.653,0.374,1,Kings of Leon,Sex on Fire,66,0
0.767,0.0929,149.918,0.0455,0.24,0.0,4,0.649,11,227173,-3.838,0.608,0,BAEKHYUN,Candy,76,0
0.452,0.12,127.96,0.0296,0.712,0.00685,4,0.607,11,200893,-10.272,0.398,1,Aoife O'Donovan,Red & White & Blue & Gold,39,0
0.754,0.499,166.175,0.0639,0.792,0.0,4,0.543,0,169245,-6.714,0.749,1,Turma do Pagode,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,62,0
0.884,0.0525,151.198,0.17,0.0101,1.91e-05,4,0.579,0,157509,-5.319,0.173,1,Pabllo Vittar,Rajadão,65,0
0.595,0.138,131.376,0.0805,0.605,0.0,4,0.47,9,290157,-10.144,0.326,0,Delacruz,A Meta É Ficar Bem,61,0
0.691,0.121,169.521,0.0344,0.624,0.0,3,0.515,5,226789,-4.028,0.484,0,Arijit Singh,"Pachtaoge (From ""Jaani Ve"")",63,0
0.746,0.0833,111.001,0.0485,0.0154,0.00502,4,0.793,1,242162,-4.924,0.398,0,Niniola,Addicted,50,0
0.737,0.179,145.034,0.044,0.331,0.0,4,0.701,8,178759,-3.127,0.807,0,Dada Yute,Lavanda,49,0
0.904,0.274,175.049,0.145,0.00235,0.0,4,0.362,9,232130,-6.207,0.341,0,Annisokay,Like a Parasite,56,0
0.0774,0.108,81.018,0.0342,0.923,0.353,4,0.54,2,186158,-19.275,0.23,1,Lorkin O'Reilly,Twist,57,0
0.464,0.112,136.024,0.205,0.0833,2.04e-06,4,0.906,11,157059,-8.735,0.384,0,LASTMONDAY,No Soy Básico,34,0
0.323,0.104,139.863,0.0389,0.775,8.26e-06,4,0.493,6,184579,-11.485,0.256,1,Ícaro Teodoro,Você pra Mim,19,0
0.841,0.173,106.99,0.06,0.0312,0.0,4,0.739,5,199653,-4.162,0.562,1,TWICE,MORE & MORE,82,0
0.533,0.114,123.959,0.0395,0.47,0.0,4,0.617,7,262552,-6.386,0.589,1,Rubel,Partilhar,0,0
